user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method
U124835,50,Male,Brazil,South America,Basic,8.99,2023-06-14,2026-02-07,Bank Transfer
U124836,50,Male,France,Europe,Basic,8.99,2023-06-26,2024-05-27 00:00:00,Bank Transfer
U124837,60,Male,USA,North America,Standard,13.99,2023-09-23,2026-02-07,Wallet
U124838,50,Male,Nigeria,Africa,Basic,8.99,2022-03-02,2026-02-07,Card
U124839,21,Male,France,Europe,Standard,13.99,2024-06-15,2026-02-07,Wallet
U124840,30,Female,Germany,Europe,Standard,13.99,2023-04-14,2026-02-07,Card
U124841,50,Female,South Africa,Africa,Premium,17.99,2023-05-13,2026-02-07,Bank Transfer
U124842,40,Male,Germany,Europe,Basic,8.99,2023-05-30,2026-02-07,Card
U124843,40,Male,Nigeria,Africa,Basic,8.99,2022-09-08,2022-11-29 00:00:00,Bank Transfer
U124844,50,Male,Brazil,South America,Premium,17.99,2022-08-04,2026-02-07,Card
U124845,50,Male,Canada,North America,Basic,8.99,2022-02-02,2022-11-16 00:00:00,Wallet
U124846,17,Male,Germany,Europe,Basic,8.99,2022-08-02,2026-02-07,Card
U124847,30,Female,France,Europe,Premium,17.99,2022-09-12,2026-02-07,Wallet
U124848,21,Male,UK,Europe,Standard,13.99,2022-06-29,2026-02-07,Bank Transfer
U124849,17,Female,Brazil,South America,Basic,8.99,2023-01-19,2026-02-07,Bank Transfer
U124850,17,Male,USA,North America,Basic,8.99,2023-10-16,2024-12-07 00:00:00,Bank Transfer
U124851,17,Female,Nigeria,Africa,Premium,17.99,2023-07-12,2026-02-07,Wallet
U124852,21,Female,South Africa,Africa,Standard,13.99,2022-01-06,2026-02-07,Wallet
U124853,17,Male,Brazil,South America,Standard,13.99,2022-02-16,2026-02-07,Bank Transfer
U124854,17,Female,USA,North America,Standard,13.99,2022-06-09,2026-02-07,Wallet
U124855,40,Female,USA,North America,Basic,8.99,2023-08-27,2023-12-18 00:00:00,Card
U124856,21,Female,UK,Europe,Basic,8.99,2024-06-11,2026-02-07,Bank Transfer
U124857,40,Male,India,Asia,Standard,13.99,2023-03-17,2026-02-07,Bank Transfer
U124858,21,Male,Brazil,South America,Basic,8.99,2023-08-12,2026-02-07,Card
U124859,30,Male,Brazil,South America,Basic,8.99,2024-04-15,2026-02-07,Wallet
U124860,40,Female,Canada,North America,Premium,17.99,2023-12-13,2026-02-07,Card
U124861,17,Female,Brazil,South America,Basic,8.99,2023-09-05,2025-01-01 00:00:00,Wallet
U124862,40,Female,Canada,North America,Basic,8.99,2022-03-29,2023-10-01 00:00:00,Card
U124863,21,Female,Germany,Europe,Premium,17.99,2022-08-24,2026-02-07,Card
U124864,17,Male,Germany,Europe,Basic,8.99,2022-01-10,2023-04-15 00:00:00,Bank Transfer
U124865,30,Female,Canada,North America,Premium,17.99,2023-03-10,2026-02-07,Bank Transfer
U124866,50,Female,Brazil,South America,Standard,13.99,2024-05-14,2026-02-07,Card
U124867,21,Male,South Africa,Africa,Basic,8.99,2023-04-17,2026-02-07,Wallet
U124868,50,Male,South Africa,Africa,Basic,8.99,2023-03-05,2026-02-07,Card
U124869,21,Female,UK,Europe,Standard,13.99,2024-06-01,2026-02-07,Card
U124870,40,Female,Canada,North America,Basic,8.99,2024-01-20,2026-02-07,Bank Transfer
U124871,17,Female,UK,Europe,Premium,17.99,2023-09-16,2026-02-07,Bank Transfer
U124872,30,Male,USA,North America,Standard,13.99,2024-01-12,2026-02-07,Wallet
U124873,30,Female,UK,Europe,Basic,8.99,2024-01-09,2026-02-07,Bank Transfer
U124874,60,Female,France,Europe,Standard,13.99,2022-12-10,2026-02-07,Bank Transfer
U124875,60,Female,UK,Europe,Premium,17.99,2024-02-06,2025-06-02 00:00:00,Card
U124876,30,Male,USA,North America,Standard,13.99,2022-10-30,2026-02-07,Card
U124877,50,Male,Nigeria,Africa,Premium,17.99,2024-01-25,2024-04-09 00:00:00,Bank Transfer
U124878,40,Female,Nigeria,Africa,Standard,13.99,2023-07-02,2026-02-07,Bank Transfer
U124879,60,Male,France,Europe,Standard,13.99,2022-05-28,2023-03-13 00:00:00,Wallet
U124880,40,Male,Japan,Asia,Basic,8.99,2022-01-10,2026-02-07,Wallet
U124881,50,Male,France,Europe,Basic,8.99,2022-05-28,2026-02-07,Bank Transfer
U124882,17,Female,India,Asia,Standard,13.99,2022-01-09,2026-02-07,Card
U124883,30,Male,Japan,Asia,Basic,8.99,2023-11-19,2026-02-07,Card
U124884,21,Female,UK,Europe,Standard,13.99,2024-03-12,2026-02-07,Wallet
U124885,30,Male,India,Asia,Premium,17.99,2024-04-04,2026-02-07,Bank Transfer
U124886,17,Male,UK,Europe,Basic,8.99,2023-05-08,2026-02-07,Bank Transfer
U124887,60,Female,UK,Europe,Standard,13.99,2022-06-02,2026-02-07,Bank Transfer
U124888,50,Female,France,Europe,Premium,17.99,2023-12-28,2026-02-07,Card
U124889,30,Female,France,Europe,Basic,8.99,2023-06-09,2023-12-04 00:00:00,Bank Transfer
U124890,17,Female,UK,Europe,Standard,13.99,2023-05-25,2026-02-07,Wallet
U124891,30,Female,UK,Europe,Basic,8.99,2023-05-31,2023-07-16 00:00:00,Bank Transfer
U124892,60,Female,Japan,Asia,Standard,13.99,2023-03-11,2026-02-07,Bank Transfer
U124893,50,Female,France,Europe,Basic,8.99,2022-07-22,2023-08-21 00:00:00,Wallet
U124894,21,Female,Brazil,South America,Basic,8.99,2022-08-04,2026-02-07,Bank Transfer
U124895,40,Female,Canada,North America,Premium,17.99,2022-01-01,2026-02-07,Bank Transfer
U124896,60,Male,USA,North America,Basic,8.99,2022-02-28,2022-08-01 00:00:00,Card
U124897,21,Female,Nigeria,Africa,Basic,8.99,2023-09-17,2026-02-07,Bank Transfer
U124898,21,Female,Japan,Asia,Standard,13.99,2022-02-12,2023-05-06 00:00:00,Wallet
U124899,50,Male,Nigeria,Africa,Premium,17.99,2024-05-16,2026-02-07,Wallet
U124900,30,Male,Japan,Asia,Standard,13.99,2022-10-20,2026-02-07,Wallet
U124901,60,Male,France,Europe,Standard,13.99,2022-08-03,2026-02-07,Card
U124902,40,Female,Canada,North America,Premium,17.99,2022-10-13,2024-05-06 00:00:00,Wallet
U124903,21,Male,Brazil,South America,Standard,13.99,2024-02-10,2025-07-28 00:00:00,Card
U124904,17,Female,South Africa,Africa,Premium,17.99,2022-05-03,2026-02-07,Bank Transfer
U124905,21,Male,UK,Europe,Basic,8.99,2024-05-17,2025-02-03 00:00:00,Wallet
U124906,40,Male,South Africa,Africa,Premium,17.99,2022-10-05,2026-02-07,Card
U124907,40,Female,Germany,Europe,Standard,13.99,2023-09-12,2026-02-07,Bank Transfer
U124908,60,Male,France,Europe,Basic,8.99,2023-04-05,2026-02-07,Bank Transfer
U124909,40,Male,Germany,Europe,Premium,17.99,2023-01-01,2024-06-04 00:00:00,Wallet
U124910,40,Female,Nigeria,Africa,Premium,17.99,2024-01-27,2026-02-07,Wallet
U124911,17,Male,Nigeria,Africa,Premium,17.99,2022-07-14,2026-02-07,Wallet
U124912,21,Female,Canada,North America,Standard,13.99,2023-01-04,2023-11-11 00:00:00,Bank Transfer
U124913,40,Male,South Africa,Africa,Basic,8.99,2023-11-25,2026-02-07,Card
U124914,60,Female,Nigeria,Africa,Basic,8.99,2022-07-18,2023-12-17 00:00:00,Card
U124915,30,Male,France,Europe,Basic,8.99,2023-01-22,2026-02-07,Wallet
U124916,40,Female,France,Europe,Basic,8.99,2024-03-22,2026-02-07,Card
U124917,50,Male,France,Europe,Standard,13.99,2023-08-20,2026-02-07,Card
U124918,21,Male,France,Europe,Standard,13.99,2023-05-01,2026-02-07,Bank Transfer
U124919,50,Female,Brazil,South America,Standard,13.99,2023-02-18,2026-02-07,Wallet
U124920,30,Female,UK,Europe,Premium,17.99,2023-07-17,2026-02-07,Bank Transfer
U124921,50,Male,Brazil,South America,Basic,8.99,2024-01-04,2026-02-07,Bank Transfer
U124922,21,Female,UK,Europe,Standard,13.99,2024-06-19,2026-02-07,Card
U124923,17,Female,France,Europe,Premium,17.99,2022-07-18,2026-02-07,Wallet
U124924,17,Female,Nigeria,Africa,Standard,13.99,2022-05-18,2026-02-07,Bank Transfer
U124925,17,Female,Nigeria,Africa,Standard,13.99,2023-12-05,2026-02-07,Card
U124926,30,Male,South Africa,Africa,Standard,13.99,2022-08-02,2026-02-07,Card
U124927,40,Male,UK,Europe,Basic,8.99,2023-01-02,2026-02-07,Card
U124928,21,Female,India,Asia,Standard,13.99,2022-12-20,2026-02-07,Bank Transfer
U124929,17,Female,USA,North America,Premium,17.99,2023-04-04,2026-02-07,Card
U124930,17,Male,France,Europe,Standard,13.99,2022-08-27,2023-08-29 00:00:00,Wallet
U124931,40,Male,South Africa,Africa,Standard,13.99,2023-10-15,2026-02-07,Bank Transfer
U124932,60,Male,USA,North America,Basic,8.99,2022-08-20,2026-02-07,Bank Transfer
U124933,30,Female,Canada,North America,Standard,13.99,2023-07-24,2026-02-07,Card
U124934,50,Male,France,Europe,Standard,13.99,2023-05-18,2026-02-07,Bank Transfer
U124935,17,Female,Germany,Europe,Standard,13.99,2022-05-22,2026-02-07,Bank Transfer
U124936,17,Male,Japan,Asia,Premium,17.99,2024-06-04,2026-02-07,Wallet
U124937,60,Male,Canada,North America,Premium,17.99,2023-02-10,2026-02-07,Wallet
U124938,30,Female,Nigeria,Africa,Basic,8.99,2024-05-22,2024-11-23 00:00:00,Bank Transfer
U124939,17,Female,Japan,Asia,Basic,8.99,2022-08-31,2026-02-07,Bank Transfer
U124940,40,Female,Canada,North America,Standard,13.99,2023-06-24,2026-02-07,Bank Transfer
U124941,50,Male,Japan,Asia,Basic,8.99,2023-03-19,2024-02-15 00:00:00,Wallet
U124942,17,Male,India,Asia,Premium,17.99,2022-09-16,2026-02-07,Card
U124943,17,Male,Nigeria,Africa,Standard,13.99,2022-06-13,2026-02-07,Wallet
U124944,50,Female,South Africa,Africa,Premium,17.99,2023-04-06,2026-02-07,Bank Transfer
U124945,17,Male,USA,North America,Basic,8.99,2024-01-06,2025-03-09 00:00:00,Bank Transfer
U124946,60,Female,France,Europe,Basic,8.99,2023-01-22,2026-02-07,Bank Transfer
U124947,40,Female,India,Asia,Standard,13.99,2023-01-04,2023-05-07 00:00:00,Wallet
U124948,40,Female,India,Asia,Basic,8.99,2022-04-13,2022-12-14 00:00:00,Wallet
U124949,50,Male,UK,Europe,Premium,17.99,2022-10-17,2026-02-07,Wallet
U124950,50,Male,UK,Europe,Standard,13.99,2024-04-28,2026-02-07,Card
U124951,60,Female,France,Europe,Premium,17.99,2022-12-19,2026-02-07,Bank Transfer
U124952,30,Male,France,Europe,Basic,8.99,2023-06-28,2026-02-07,Card
U124953,50,Female,Nigeria,Africa,Premium,17.99,2023-08-27,2026-02-07,Wallet
U124954,17,Female,France,Europe,Standard,13.99,2023-11-30,2026-02-07,Card
U124955,30,Female,Canada,North America,Basic,8.99,2022-05-08,2026-02-07,Wallet
U124956,50,Female,Canada,North America,Basic,8.99,2024-04-16,2026-02-07,Card
U124957,17,Female,India,Asia,Premium,17.99,2024-05-20,2025-07-03 00:00:00,Card
U124958,17,Male,Nigeria,Africa,Standard,13.99,2022-01-05,2026-02-07,Bank Transfer
U124959,60,Female,Germany,Europe,Basic,8.99,2024-01-09,2024-10-31 00:00:00,Wallet
U124960,17,Female,Canada,North America,Premium,17.99,2023-04-11,2026-02-07,Bank Transfer
U124961,30,Male,Germany,Europe,Premium,17.99,2024-06-09,2026-02-07,Card
U124962,21,Male,Japan,Asia,Standard,13.99,2022-03-08,2026-02-07,Bank Transfer
U124963,40,Female,Germany,Europe,Premium,17.99,2022-03-04,2026-02-07,Card
U124964,21,Male,India,Asia,Standard,13.99,2023-09-02,2026-02-07,Bank Transfer
U124965,30,Female,South Africa,Africa,Basic,8.99,2023-08-28,2026-02-07,Wallet
U124966,60,Male,USA,North America,Standard,13.99,2024-01-25,2026-02-07,Wallet
U124967,40,Male,Canada,North America,Standard,13.99,2022-07-13,2024-02-13 00:00:00,Card
U124968,17,Male,South Africa,Africa,Premium,17.99,2024-01-19,2026-02-07,Bank Transfer
U124969,60,Male,Japan,Asia,Basic,8.99,2022-07-01,2026-02-07,Bank Transfer
U124970,17,Female,Canada,North America,Basic,8.99,2022-04-07,2026-02-07,Bank Transfer
U124971,60,Male,France,Europe,Basic,8.99,2024-04-24,2025-08-16 00:00:00,Bank Transfer
U124972,21,Female,South Africa,Africa,Standard,13.99,2022-09-28,2026-02-07,Wallet
U124973,17,Female,Brazil,South America,Premium,17.99,2024-05-13,2026-02-07,Wallet
U124974,50,Female,South Africa,Africa,Basic,8.99,2023-03-22,2026-02-07,Bank Transfer
U124975,30,Female,Japan,Asia,Premium,17.99,2023-04-01,2026-02-07,Wallet
U124976,30,Male,Germany,Europe,Basic,8.99,2023-05-12,2026-02-07,Wallet
U124977,21,Male,India,Asia,Basic,8.99,2023-06-26,2026-02-07,Card
U124978,17,Male,USA,North America,Standard,13.99,2023-01-25,2026-02-07,Wallet
U124979,50,Female,Nigeria,Africa,Basic,8.99,2023-12-20,2026-02-07,Card
U124980,40,Female,Japan,Asia,Basic,8.99,2023-04-09,2026-02-07,Card
U124981,40,Female,South Africa,Africa,Basic,8.99,2022-10-24,2026-02-07,Bank Transfer
U124982,21,Female,Nigeria,Africa,Premium,17.99,2022-03-19,2026-02-07,Card
U124983,17,Male,Japan,Asia,Premium,17.99,2024-01-25,2026-02-07,Wallet
U124984,50,Male,France,Europe,Standard,13.99,2023-02-22,2024-06-20 00:00:00,Bank Transfer
U124985,17,Female,South Africa,Africa,Standard,13.99,2023-11-06,2026-02-07,Bank Transfer
U124986,50,Female,Germany,Europe,Standard,13.99,2022-12-21,2026-02-07,Wallet
U124987,30,Female,Nigeria,Africa,Basic,8.99,2022-01-10,2023-01-09 00:00:00,Card
U124988,17,Female,USA,North America,Basic,8.99,2023-07-11,2024-05-14 00:00:00,Wallet
U124989,60,Male,Nigeria,Africa,Standard,13.99,2023-09-25,2026-02-07,Bank Transfer
U124990,40,Male,USA,North America,Standard,13.99,2023-02-09,2026-02-07,Card
U124991,30,Male,Japan,Asia,Standard,13.99,2023-11-24,2026-02-07,Wallet
U124992,30,Male,Brazil,South America,Basic,8.99,2022-11-22,2026-02-07,Card
U124993,17,Female,Canada,North America,Premium,17.99,2023-03-08,2026-02-07,Bank Transfer
U124994,40,Female,Japan,Asia,Premium,17.99,2022-06-24,2026-02-07,Bank Transfer
U124995,50,Female,Japan,Asia,Basic,8.99,2022-09-03,2026-02-07,Card
U124996,50,Male,UK,Europe,Standard,13.99,2022-07-06,2026-02-07,Card
U124997,21,Female,Germany,Europe,Premium,17.99,2022-08-03,2026-02-07,Bank Transfer
U124998,50,Male,UK,Europe,Standard,13.99,2023-11-12,2026-02-07,Bank Transfer
U124999,30,Female,France,Europe,Basic,8.99,2023-05-04,2024-04-13 00:00:00,Wallet
U125000,17,Female,Nigeria,Africa,Basic,8.99,2022-10-18,2026-02-07,Wallet
U125001,17,Male,Germany,Europe,Premium,17.99,2022-04-28,2026-02-07,Card
U125002,50,Male,India,Asia,Standard,13.99,2023-06-01,2026-02-07,Wallet
U125003,40,Female,UK,Europe,Premium,17.99,2022-01-15,2026-02-07,Card
U125004,60,Female,Germany,Europe,Premium,17.99,2024-01-27,2026-02-07,Wallet
U125005,40,Female,USA,North America,Premium,17.99,2024-05-05,2026-02-07,Bank Transfer
U125006,40,Male,Brazil,South America,Basic,8.99,2023-03-17,2026-02-07,Wallet
U125007,60,Male,Canada,North America,Premium,17.99,2024-02-10,2026-02-07,Bank Transfer
U125008,30,Male,UK,Europe,Basic,8.99,2023-11-29,2024-08-07 00:00:00,Bank Transfer
U125009,30,Female,UK,Europe,Basic,8.99,2023-08-04,2026-02-07,Wallet
U125010,40,Male,India,Asia,Premium,17.99,2023-02-14,2026-02-07,Card
U125011,40,Female,India,Asia,Standard,13.99,2022-01-19,2026-02-07,Bank Transfer
U125012,40,Female,Brazil,South America,Premium,17.99,2022-05-20,2026-02-07,Bank Transfer
U125013,21,Female,Canada,North America,Basic,8.99,2024-05-02,2026-02-07,Wallet
U125014,17,Female,France,Europe,Standard,13.99,2022-04-30,2026-02-07,Bank Transfer
U125015,30,Female,UK,Europe,Basic,8.99,2024-04-27,2026-02-07,Bank Transfer
U125016,30,Male,Nigeria,Africa,Standard,13.99,2022-08-21,2026-02-07,Card
U125017,21,Female,USA,North America,Premium,17.99,2024-03-31,2026-02-07,Wallet
U125018,60,Male,Canada,North America,Premium,17.99,2022-05-08,2026-02-07,Card
U125019,40,Male,Germany,Europe,Premium,17.99,2023-07-18,2026-02-07,Bank Transfer
U125020,21,Male,UK,Europe,Basic,8.99,2023-10-25,2024-08-06 00:00:00,Bank Transfer
U125021,17,Male,South Africa,Africa,Standard,13.99,2022-12-05,2026-02-07,Bank Transfer
U125022,50,Female,Canada,North America,Premium,17.99,2023-05-22,2026-02-07,Bank Transfer
U125023,50,Female,Germany,Europe,Premium,17.99,2022-10-05,2026-02-07,Wallet
U125024,40,Male,Japan,Asia,Standard,13.99,2022-07-14,2026-02-07,Wallet
U125025,17,Female,Germany,Europe,Basic,8.99,2023-09-19,2026-02-07,Wallet
U125026,60,Male,Brazil,South America,Standard,13.99,2024-06-05,2026-02-07,Card
U125027,40,Male,Brazil,South America,Standard,13.99,2023-07-31,2024-01-13 00:00:00,Wallet
U125028,21,Male,South Africa,Africa,Premium,17.99,2024-03-18,2026-02-07,Card
U125029,60,Male,Nigeria,Africa,Basic,8.99,2024-02-05,2026-02-07,Card
U125030,40,Female,UK,Europe,Basic,8.99,2023-12-17,2026-02-07,Card
U125031,50,Male,South Africa,Africa,Basic,8.99,2023-07-20,2026-02-07,Bank Transfer
U125032,40,Female,Nigeria,Africa,Standard,13.99,2022-01-20,2026-02-07,Wallet
U125033,21,Female,South Africa,Africa,Premium,17.99,2024-03-31,2026-02-07,Bank Transfer
U125034,50,Male,Japan,Asia,Premium,17.99,2023-02-21,2026-02-07,Bank Transfer
U125035,17,Female,USA,North America,Basic,8.99,2023-08-30,2026-02-07,Wallet
U125036,21,Male,Nigeria,Africa,Basic,8.99,2023-06-27,2024-08-06 00:00:00,Card
U125037,60,Male,France,Europe,Basic,8.99,2024-06-14,2026-02-07,Card
U125038,50,Female,India,Asia,Basic,8.99,2024-06-04,2026-02-07,Card
U125039,21,Female,USA,North America,Basic,8.99,2022-07-07,2026-02-07,Wallet
U125040,60,Female,France,Europe,Basic,8.99,2023-04-23,2026-02-07,Wallet
U125041,40,Male,Nigeria,Africa,Premium,17.99,2024-01-08,2026-02-07,Card
U125042,60,Female,South Africa,Africa,Basic,8.99,2022-03-07,2026-02-07,Card
U125043,21,Female,Brazil,South America,Basic,8.99,2022-11-04,2026-02-07,Wallet
U125044,21,Male,Japan,Asia,Premium,17.99,2024-06-18,2026-02-07,Bank Transfer
U125045,21,Male,Canada,North America,Premium,17.99,2022-06-27,2026-02-07,Card
U125046,60,Female,USA,North America,Standard,13.99,2023-09-23,2026-02-07,Card
U125047,30,Male,Brazil,South America,Premium,17.99,2024-02-21,2026-02-07,Bank Transfer
U125048,50,Female,USA,North America,Standard,13.99,2023-02-21,2026-02-07,Bank Transfer
U125049,21,Male,USA,North America,Basic,8.99,2024-04-26,2026-02-07,Bank Transfer
U125050,40,Male,UK,Europe,Standard,13.99,2023-10-22,2026-02-07,Bank Transfer
U125051,50,Male,India,Asia,Standard,13.99,2023-02-20,2026-02-07,Card
U125052,60,Male,Canada,North America,Basic,8.99,2023-11-01,2026-02-07,Card
U125053,21,Male,Germany,Europe,Standard,13.99,2023-06-29,2026-02-07,Wallet
U125054,60,Female,Nigeria,Africa,Premium,17.99,2022-03-12,2026-02-07,Bank Transfer
U125055,30,Male,Brazil,South America,Basic,8.99,2023-08-05,2026-02-07,Bank Transfer
U125056,30,Female,South Africa,Africa,Standard,13.99,2023-04-12,2026-02-07,Bank Transfer
U125057,17,Male,France,Europe,Premium,17.99,2024-04-30,2026-02-07,Wallet
U125058,40,Female,South Africa,Africa,Premium,17.99,2023-03-02,2026-02-07,Bank Transfer
U125059,17,Female,Brazil,South America,Basic,8.99,2024-05-11,2026-02-07,Card
U125060,17,Male,Canada,North America,Basic,8.99,2023-04-13,2026-02-07,Wallet
U125061,50,Female,USA,North America,Standard,13.99,2024-02-08,2026-02-07,Wallet
U125062,30,Female,India,Asia,Premium,17.99,2022-12-14,2026-02-07,Bank Transfer
U125063,30,Female,Brazil,South America,Premium,17.99,2022-01-23,2026-02-07,Bank Transfer
U125064,21,Female,USA,North America,Basic,8.99,2023-05-12,2026-02-07,Bank Transfer
U125065,17,Male,USA,North America,Premium,17.99,2023-01-27,2026-02-07,Card
U125066,40,Female,France,Europe,Basic,8.99,2023-11-28,2026-02-07,Wallet
U125067,30,Female,South Africa,Africa,Premium,17.99,2022-01-26,2026-02-07,Bank Transfer
U125068,60,Male,Nigeria,Africa,Standard,13.99,2022-12-30,2023-01-29 00:00:00,Wallet
U125069,50,Male,India,Asia,Premium,17.99,2022-08-27,2026-02-07,Wallet
U125070,50,Female,Brazil,South America,Standard,13.99,2022-10-09,2026-02-07,Bank Transfer
U125071,50,Male,Canada,North America,Basic,8.99,2024-05-01,2025-04-04 00:00:00,Card
U125072,40,Male,India,Asia,Standard,13.99,2022-09-12,2026-02-07,Card
U125073,17,Male,UK,Europe,Basic,8.99,2023-10-03,2026-02-07,Card
U125074,17,Male,Japan,Asia,Basic,8.99,2023-04-12,2026-02-07,Wallet
U125075,40,Male,France,Europe,Basic,8.99,2023-01-04,2026-02-07,Bank Transfer
U125076,50,Female,USA,North America,Premium,17.99,2023-03-13,2026-02-07,Card
U125077,50,Male,Germany,Europe,Basic,8.99,2023-06-23,2026-02-07,Bank Transfer
U125078,17,Male,Nigeria,Africa,Basic,8.99,2022-05-07,2026-02-07,Card
U125079,17,Female,France,Europe,Basic,8.99,2022-07-31,2026-02-07,Bank Transfer
U125080,60,Female,India,Asia,Standard,13.99,2022-01-25,2026-02-07,Bank Transfer
U125081,30,Male,Germany,Europe,Basic,8.99,2023-11-02,2026-02-07,Bank Transfer
U125082,17,Female,Canada,North America,Premium,17.99,2023-03-30,2026-02-07,Wallet
U125083,17,Female,Germany,Europe,Standard,13.99,2022-02-14,2026-02-07,Card
U125084,40,Female,UK,Europe,Basic,8.99,2023-02-11,2026-02-07,Bank Transfer
U125085,21,Male,Japan,Asia,Basic,8.99,2023-04-22,2026-02-07,Card
U125086,50,Male,India,Asia,Standard,13.99,2022-08-30,2026-02-07,Bank Transfer
U125087,30,Male,Brazil,South America,Premium,17.99,2024-03-13,2026-02-07,Card
U125088,50,Female,Brazil,South America,Basic,8.99,2022-11-11,2026-02-07,Wallet
U125089,21,Female,Japan,Asia,Standard,13.99,2024-03-17,2026-02-07,Wallet
U125090,40,Female,South Africa,Africa,Basic,8.99,2022-09-02,2026-02-07,Bank Transfer
U125091,40,Male,Brazil,South America,Premium,17.99,2023-10-21,2026-02-07,Bank Transfer
U125092,17,Female,Germany,Europe,Basic,8.99,2023-11-29,2026-02-07,Wallet
U125093,21,Female,UK,Europe,Standard,13.99,2023-12-17,2026-02-07,Bank Transfer
U125094,21,Male,Germany,Europe,Standard,13.99,2024-02-10,2026-02-07,Wallet
U125095,50,Female,South Africa,Africa,Premium,17.99,2024-03-01,2026-02-07,Card
U125096,21,Female,France,Europe,Standard,13.99,2024-03-12,2026-02-07,Wallet
U125097,21,Female,UK,Europe,Basic,8.99,2022-04-11,2026-02-07,Wallet
U125098,50,Female,Brazil,South America,Standard,13.99,2023-04-18,2026-02-07,Bank Transfer
